id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
33,7.555798517042485e-39,9.668959403841238e-43,4.95673595729363e-35,2.3011800672643576e-33,1.3678125146817888e-31,9.80908925027372e-45,4.900340729743885e-42,0.0,0.0,1.1520797371527782e-27,3.50008034732144e-35,3.3994597206641815e-32,0.0,4.862505671207115e-41,4.2663732768066293e-29,0.0,3.141119637410838e-33,5.640646708446686e-41,5.398296809566716e-10,8.769236106642988e-37,3.6587902903520974e-42,4.1119397214601595e-37,1.0360300570082438e-31,3.6248404851568035e-32,5.832225761365217e-12,3.154656968789361e-23,1.581828252193308e-35,3.17211354603629e-26,1.5817329832557978e-26,3.9391901130634933e-41,1.6457637166143323e-20,0.0,2.3082514806900574e-38,1.6815581571897805e-44,0.0,3.034767824909242e-36,1.2400090110810306e-41,2.0322821433333173e-39,2.412899413044971e-37,3.2289966370605684e-39,1.9531987049873286e-29,0.0,1.401298464324817e-44,1.0,2.6941136218586394e-31,0.0,0.0,2.795094937191025e-38,3.393636980569893e-35,6.983161482514375e-20,0.0,0.0,2.150014616155481e-33,1.1729285733341088e-38,0.0,0.0,1.4293244336113134e-43,1.4610790189181773e-26,6.139780925752277e-37,0.0,3.2294420192336803e-16,0.0,2.114698585504994e-31,7.393672563070408e-32,0.0,2.1685457221037802e-35,0.0,5.578767843827376e-29,7.228878387912434e-41,4.48862989058307e-25,2.2516001840848103e-31,3.4765409175103543e-20,1.0434833259594065e-30,1.4621923861877119e-21,7.054136469411129e-42,2.117083405944246e-35,4.447356315542982e-37,5.079606927997892e-20,0.0,2.3181546419088382e-36,0.0,1.401298464324817e-45,0.0,0.0,0.0,2.959965466292091e-24,1.0679886711340282e-22,3.8653814577280256e-26,1.0442990720191032e-31,1.8447178235303807e-25,6.89198493735209e-37,6.271282803577704e-27,1.9712491087022737e-33,3.621042672839501e-38,0.0,1.4573162140300313e-26,8.627802288762283e-25,1.7186278647455053e-16,6.978432122378312e-32
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7363439648796174e-30,0.0,0.0,0.0,0.0,2.922714271056197e-24,0.0,0.0,0.0,0.0,9.439226287579808e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.639158250497238e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1404352819998637e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.288335154344525e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.605193857299268e-45,0.0,0.0,0.0,0.0,8.039728372512565e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736812443691799e-34,0.0,0.0,0.0,0.0,5.644430214300363e-42,0.0,0.0,3.3499706341729245e-27,0.0,1.3909288556888134e-41,0.0,0.0,0.0,0.0,7.670707793714049e-41,0.0,0.0,4.330012254763685e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.3261554507791963e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6710484187073444e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,1.1210387714598537e-44,0.0,4.203895392974451e-45,6.226165258780168e-40,1.961817850054744e-44,0.0,0.0,6.517196672404302e-35,3.356390081750802e-41,0.0,1.0,0.0,1.6833390842236725e-36,0.0,1.1084789333241103e-39,0.0,2.066207579154621e-39,0.0,1.9786334316266417e-42,0.0,2.682211377579489e-40,5.671892861604201e-38,0.0,0.0,0.0,0.0,5.750620611926898e-40,2.8068008240426086e-42,0.0,0.0,0.0,3.549159073178194e-33,5.68548825930508e-41,0.0,0.0,1.8401937122574692e-30,0.0,0.0,0.0,0.0,0.0,0.0,4.6382979169151445e-43,0.0,1.5382181214988842e-25,0.0,8.384624410065013e-31,0.0,0.0,2.914054022171503e-31,0.0,1.9777502904120917e-32,6.799977922262065e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.401298464324817e-45,1.401298464324817e-43,0.0,0.0,2.3388811098311055e-33,0.0,1.0411647589933391e-42,0.0,0.0,0.0,0.0,0.0,0.0,4.5433296779103087e-38,2.0785460121330012e-41,7.025511883357294e-35,0.0,0.0,0.0,5.605193857299268e-45,0.0,7.78126463735542e-39,0.0,5.045655380494369e-41,0.0,0.0,0.0,0.0,0.0,0.0,5.4563058954647565e-40,1.7760080951290195e-36,5.181703982944475e-30,1.031305767349951e-24,7.256878993361828e-28,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,4.034983082355872e-34,0.0,0.0,4.049752561898721e-43,0.0,0.0,0.0,0.0,2.942726775082116e-44,1.2321787776764758e-34,0.0,7.924796343202222e-36,0.0,0.0,6.1867145860709e-35,0.0,0.0,0.0,0.0,0.0,7.265970758263112e-40,0.0,0.0,0.0,0.0,1.4128521701631752e-39,0.0,0.0,0.0,0.0,4.203895392974451e-45,0.0,0.0,2.986356202768869e-39,0.0,2.5783891743576634e-42,0.0,0.0,0.0,0.0,0.0,0.0,1.5674223972705241e-40,2.0503874800117797e-38,0.0,0.0,0.0,1.401298464324817e-45,0.0,1.0,1.675937466758312e-30,0.0,0.0,0.0,0.0,0.0,0.0,2.0265158001526207e-40,0.0,2.015197925784161e-31,0.0,0.0,0.0,5.5536471493410185e-37,0.0,0.0,0.0,0.0,0.0,0.0,9.444751649549267e-43,0.0,0.0,0.0,0.0,0.0,8.731065660369911e-26,0.0,2.7717442679571415e-32,0.0,2.558770995857116e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.355342341110153e-41,2.4612406227401087e-41,0.0,0.0,0.0,9.037958436999337e-26,0.0,0.0
46,0.0,3.3361211554895493e-34,0.0,7.481074192693633e-19,6.260016369730924e-37,1.5274153261140506e-43,0.0,0.0,0.0,4.498364927191563e-25,2.8746828627647467e-15,0.0,4.6780433811433e-24,0.0,4.161996344683385e-37,0.0,3.0296072798702545e-42,0.0,4.8583130863435004e-24,0.0,1.2326726919336875e-33,1.4740151720541815e-20,1.1093338935431642e-37,7.443518216118721e-29,2.2331527111157408e-35,4.319084356114132e-14,2.5925192133852723e-35,9.696025070147154e-24,1.4319530453226325e-37,0.0,0.0,7.715077525691379e-26,2.48801332088038e-28,6.627059522375855e-33,0.0,7.531989072565405e-26,3.0828566215145976e-44,0.0,5.605193857299268e-45,3.512235636195727e-36,0.0,5.524177600294963e-27,0.0,2.5797904728219882e-42,3.0108086040292507e-34,1.6336071250390496e-39,0.9999997615814209,0.0,0.0,0.0,0.0,6.351491066425297e-08,3.792985000073624e-21,1.272159050537787e-21,1.2317336296917164e-24,5.551521323518699e-39,1.0822068929883244e-07,0.0,0.0,0.0,5.2567530586994984e-18,0.0,5.624081188180228e-16,7.006492321624085e-45,3.0412251648095327e-19,1.5344843451448043e-10,3.929816700014263e-19,0.0,0.0,0.0,2.137834950158584e-40,0.0,6.009512256515546e-35,0.0,1.3986190677828247e-11,4.829770345595938e-14,0.0,1.691043167257904e-28,1.3631923494446178e-23,2.802596928649634e-45,1.8872411684807123e-23,0.0,0.0,1.1479992203987383e-20,0.0,0.0,1.401298464324817e-45,0.0,4.23647869613093e-16,0.0,0.0,2.2278926547028045e-14,1.707338963834658e-35,1.5201777320427173e-29,0.0,0.0,4.413917802912062e-39,2.869035564678768e-11,2.761988133206347e-34
47,1.3036549111334432e-36,4.387654633462523e-36,1.0001741852382122e-25,1.4211437675930996e-25,3.6715284024407785e-33,2.0225871197780396e-35,4.4138833114681775e-18,3.784925657264051e-26,8.30103154236109e-28,5.667998660794906e-31,2.3381728070430425e-36,4.92457198278899e-39,5.86275127345496e-31,1.0216788724782072e-28,1.3899797394233447e-36,1.7211145123369674e-31,2.1860256043467146e-43,1.340201850331729e-22,9.909279287876015e-39,1.5949711130994362e-27,1.8569462768969543e-25,3.784907152141331e-42,9.894976963125853e-36,1.4157840535766993e-29,1.6846422469539437e-37,9.477329646092982e-35,9.600172823556868e-35,2.7757924432085205e-35,4.777821326213817e-36,4.833044141785072e-32,8.307551086329031e-37,4.862816150186938e-18,8.257804439301592e-18,7.888622713873416e-16,3.471732470451754e-26,4.171465142614582e-39,4.311923300486658e-22,1.1463794058145673e-29,1.401473560364459e-23,5.226876802197761e-27,1.768981136912858e-23,4.6156042601082435e-28,1.7907743957287724e-32,1.6238010343432818e-34,2.3290057039251016e-27,1.0,1.63836923154332e-31,8.139818928212482e-29,2.7158984805579806e-37,1.1404201854813223e-31,4.1695109060107365e-31,1.6008993326983222e-23,6.1953838303993476e-27,3.963124290834161e-40,3.3451409509362617e-36,3.4526141644393655e-38,0.0,6.499107843909612e-32,6.94168964202876e-16,8.24753289819582e-20,1.438780963876232e-15,4.7681131604946616e-30,8.037091150936495e-32,5.016613077457667e-37,1.089726544277149e-36,1.8386538867298017e-26,1.7811368760721575e-29,1.1313778878412736e-37,1.579469441403278e-29,2.931840815987978e-37,2.8047625513483403e-37,9.09214390976315e-34,1.818598585785026e-34,1.400933566204707e-38,6.782819136015532e-33,7.564588266185617e-33,5.675539040208374e-41,1.8782114858995744e-33,1.3223972152061313e-29,9.707964859863086e-20,6.2702655424274066e-31,4.438938032234122e-27,1.6900258926981034e-19,4.879436943980228e-37,3.665680663030794e-17,8.344410483837154e-33,2.7629401821092418e-39,3.996380490723341e-34,2.3509929260773983e-33,1.386322844226615e-33,6.806909746628643e-30,9.390434858302318e-32,1.0547344747822003e-27,1.3310653852928572e-39,9.946149345277e-27,7.492863871249013e-36,3.968562772773679e-35,2.551764503535492e-42,1.2520321519049376e-40
51,0.0,2.802596928649634e-45,4.696344058201817e-28,9.650041874572853e-41,1.271982126588901e-25,0.0,1.5162189513840953e-40,2.426874667272643e-30,0.0,0.0,1.0406688163253457e-30,0.0,6.968156942586782e-34,0.0,0.0,0.0,0.0,0.0,8.359866378468994e-41,3.047824159906477e-42,0.0,2.802596928649634e-45,0.0,0.0,0.0,0.0,7.379680927023171e-36,6.025583396596713e-44,0.0,0.0,4.057748814867512e-35,0.0,1.0783159838795186e-39,0.0,3.0828566215145976e-44,3.4996994743988366e-39,0.0,0.0,0.0,0.0,0.0,0.0,1.3116153626080288e-41,8.076679373112056e-39,1.1446492829164256e-36,6.249791150888684e-43,0.0,0.0,0.0,6.104506930858371e-25,0.0,0.0,2.802596928649634e-45,0.0,0.0,0.0,0.0,1.2877932887145069e-42,3.914860292817685e-24,0.0,5.295296701913835e-40,6.618909643717452e-30,0.0,0.0,1.0261708654250635e-41,0.0,0.0,3.923635700109488e-43,2.7997107111969438e-34,2.48279678916273e-30,1.1210387714598537e-44,7.774381459298656e-39,0.0,1.0,0.0,7.425480562457206e-42,4.450790169403841e-40,0.0,0.0,1.0874260830350117e-36,0.0,6.16978466147731e-30,9.692837529673333e-40,0.0,0.0,2.6333219890394076e-23,2.8631504208301993e-36,6.740063444602008e-38,0.0,2.117221849748366e-41,1.3392590809910638e-33,0.0,6.363026017222546e-26,0.0,5.189078278318014e-40,1.1210387714598537e-44,2.4832219419595355e-31,0.0,0.0
52,5.310387197993857e-33,9.507094678341489e-35,1.0131387897068427e-42,0.0,5.240888901223841e-36,1.401298464324817e-45,3.8165864818430195e-28,1.3322735329797785e-25,5.44163766365959e-38,3.6167961758346825e-20,1.9181556319839255e-36,4.306332868016282e-15,5.614562938831744e-39,1.0,9.426485637168948e-21,4.9821211251416214e-34,1.8216880036222622e-44,1.2108317346275384e-14,5.546187981563479e-39,2.3068466237254254e-20,3.51068009230948e-15,7.006492321624085e-45,3.208432367151318e-31,5.878101975203822e-35,3.9533571491600636e-30,3.4239610614012616e-35,3.474799801986249e-41,0.0,3.2552236687042705e-35,6.847202936073236e-36,1.8735128645326568e-30,3.5176795349945883e-41,3.7411854885233706e-34,2.3029002936569512e-19,0.0,5.502452322000665e-35,2.382207389352189e-44,1.317733151443578e-38,9.668959403841238e-44,2.7325320054333933e-43,0.0,2.034182394648811e-31,0.0,4.90454462513686e-44,1.379404935850613e-36,1.06114203467938e-29,5.5044784628384595e-31,2.0906374039682978e-22,5.1043538454800056e-20,1.6425294455152914e-25,9.024425884264185e-32,1.7067815295476272e-42,5.636141798941812e-20,2.551983456180719e-22,2.010439298957117e-29,3.230298740032546e-27,5.318143001239903e-36,3.061407723922085e-35,0.0,0.0,3.32833432117681e-24,4.26217539610572e-40,5.574409705104471e-28,2.802596928649634e-45,8.767066313680052e-36,2.842571727334723e-28,2.438342004534577e-39,1.601856437441101e-33,5.0895784120203616e-27,7.20267410662956e-43,9.87419317199198e-30,1.5371172262990837e-30,1.0173426850998172e-42,2.0879347118439774e-43,6.895603763707618e-25,1.240989920006058e-41,0.0,1.5251673070656422e-37,2.996877895072999e-25,5.090733133411174e-31,2.615774892696099e-13,1.8812148969247993e-34,3.9523623186281465e-41,7.301858684557733e-37,5.446188408448454e-37,8.407790785948902e-45,1.1664593380335084e-22,0.0,5.31369290851356e-32,2.942726775082116e-44,0.0,1.0527040390642058e-28,3.0699643047995963e-30,2.914628422125778e-26,1.821688003622262e-43,3.67830501276257e-30,0.0,6.1035096041978165e-40,7.258624904956751e-20
53,4.2142751264369425e-28,4.5913750791835804e-26,9.80908925027372e-45,1.087192390682868e-31,5.488875406859333e-17,1.0408082017434888e-29,1.0482827874451202e-15,2.9526931153790395e-23,4.505432340419233e-29,8.238698785689724e-12,0.0,5.507865959652157e-14,0.0,1.422058452203182e-35,8.311324795319489e-29,7.936253852703601e-41,5.8465057431619245e-34,2.405700750231135e-24,1.0372543089738356e-19,3.212385573175163e-25,6.005923476570967e-25,0.0,1.4371731063099967e-39,5.746493099631656e-35,5.922852725465701e-26,2.2420775429197073e-44,1.4564065851673876e-31,1.4494107076802855e-33,2.5079338622832e-17,2.844894062292601e-35,0.0,0.0,9.214530504099012e-33,8.729191769052621e-28,9.80908925027372e-45,1.9052992624523383e-28,8.987937999594437e-25,7.335871664538778e-35,2.3152023654021528e-29,2.17958244122688e-29,2.1350602635510677e-31,0.0,2.3700081198848205e-35,3.0374466694977034e-26,2.707616698117268e-34,2.22054884651828e-26,1.1164144865275818e-41,1.8232719801909415e-28,8.490755864147648e-28,8.80979249959677e-25,1.737028942244463e-25,3.368662121320943e-30,8.787133332910912e-26,2.5421736742562043e-34,2.4285656349980842e-33,3.174766386491198e-39,4.4844353455322796e-41,1.7305815911901848e-31,4.363935772037872e-28,6.798982600921951e-26,1.2393948424882485e-21,9.805018510433558e-22,1.5466642340661797e-29,8.044414175139449e-19,1.4312862514613682e-41,4.003247030771074e-34,5.435288395151319e-31,1.8847077084926e-32,9.653965791190283e-29,1.8065802292742853e-20,1.1659784132107505e-40,1.0,2.1517028051224791e-35,3.967237501480739e-24,4.962572745922943e-31,2.9505347859334534e-28,3.137983107358305e-17,9.059439981843823e-31,8.002282646475018e-23,7.039139123043437e-35,8.114712894979093e-20,3.340101934415172e-30,9.970578677724304e-19,3.563782254470875e-41,6.439919540624184e-27,1.0013818202903555e-30,5.041915595152779e-38,1.5960789508659666e-42,2.301518785272781e-36,4.7814602848046064e-24,2.0210883749959055e-30,3.0686872519627307e-38,1.4422791470826658e-18,5.394690254921474e-34,4.9605965637098524e-43,7.778658764927989e-30,3.6978495232273016e-36,6.165713243029195e-44,4.359568441973224e-39
57,0.0,0.0,1.79686867157427e-35,0.0,7.688322115410612e-39,4.203895392974451e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.401298464324817e-45,1.1630777253895982e-43,0.0,0.0,0.0,0.0,9.774209698354026e-37,0.0,0.0,0.0,0.0,0.0,0.0,1.3656480300939294e-39,1.0249849409295116e-36,0.0,0.0,2.550363205071167e-43,0.0,0.0,0.0,3.0049315125314905e-36,0.0,0.0,0.0,0.0,0.0,0.0,1.3843287399218435e-40,0.0,0.0,0.0,0.0,1.5293698947407238e-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.522018170345471e-40,0.0,1.5928139254440898e-40,0.0,3.486963521072097e-37,0.0,2.0767573894423734e-31,1.401298464324817e-45,6.1236742890994506e-43,0.0,2.107552890344525e-42,4.5595798984214994e-31,0.0,9.368438056220909e-38,1.7594252132938257e-30,8.075402790211056e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47550129199749e-38,0.0,2.1934358948338186e-37,0.0,0.0,0.0,0.0,0.0,6.88876893978064e-32,0.0,0.0
59,1.7061471112860826e-36,0.0,2.138427102477566e-23,2.0452161281590354e-38,1.5058861968977034e-38,7.286752014489049e-44,5.523638286675564e-41,0.0,0.0,3.8266592098286834e-36,4.032333054319863e-36,0.0,1.4067383048126584e-31,1.961141022896475e-38,0.0,0.0,0.0,6.235778166245436e-43,5.405107270045045e-36,1.5700684712661866e-21,9.318634787760034e-43,2.5407439586808655e-30,2.802596928649634e-44,2.802596928649634e-45,2.969216915770281e-31,0.0,0.0,1.5694542800437951e-43,0.0,3.5592980993850354e-43,1.119352729147578e-38,8.298228984213192e-32,4.1628653739390206e-40,0.0,0.0,5.05868745621259e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.268852853115394e-34,2.5179847354921516e-36,1.2133600977954263e-38,5.93341999659807e-39,1.1210387714598537e-44,2.9147008057956195e-43,5.957077277792187e-38,0.0,0.0,0.0,5.423865836015637e-41,2.314618325293099e-15,1.3105198133984172e-30,1.0369608636003646e-43,2.6400463067879554e-42,0.0,3.363116314379561e-44,1.7137341581983602e-35,1.3078838220101836e-21,4.3813179842276216e-35,1.401298464324817e-45,5.359299383765652e-37,6.172737205369287e-27,0.0,9.273823632281254e-30,1.0,1.4669434814292884e-33,6.041950505262842e-34,0.0,7.020505306267334e-42,1.5060700472562228e-38,5.89946653480748e-43,6.864897000504141e-32,2.1407449335892864e-23,7.96212014079688e-38,1.0371710583700134e-40,0.0,0.0,6.866362475191604e-42,3.225120625351072e-31,6.726232628759122e-44,0.0,4.111261020238297e-24,3.787124779600678e-24,3.952315515259438e-38,0.0,0.0,2.752078796184974e-36,0.0,8.118211368646493e-35,0.0,2.7325320054333933e-43,2.1860256043467146e-43,3.1436504032797616e-32,1.5114965755593207e-40,3.5464591589619115e-29
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.382207389352189e-44,0.0,0.0,0.0,7.006492321624085e-45,0.0,4.228525242565136e-36,0.0,1.5786481303599794e-24,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,1.0681474895991149e-37,0.0,0.0,2.1592064332976948e-38,4.803584433898571e-38,0.0,0.0,0.0,0.0,1.401298464324817e-45,0.0,0.0,1.3592595103950726e-42,2.9534538928474792e-34,2.1380404669567752e-26,4.908188001144104e-41,1.0957901757296491e-39,0.0,4.1478434544014585e-43,0.0,7.95028936609155e-29,0.0,0.0,0.0,3.1066786954081194e-42,6.754861156385278e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.802596928649634e-45,0.0,1.6114647147471937e-35,0.0,7.158839942376411e-33,0.0,0.0,0.0,0.0,3.6563262471324286e-38,0.0,0.0,0.0,0.0,3.158332484989819e-36,0.0,0.0,0.0,4.911551117458484e-42,1.427783005300556e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.022488127636254e-35,2.609438124239644e-34,7.040258728882692e-30,1.401298464324817e-45,0.0,0.0,0.0,0.0,7.328790968418793e-43,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.025583396596713e-44,1.2926172526071452e-28,0.0,1.856248821798454e-36,0.0,0.0,5.387686551744313e-38,0.0,5.793658894050351e-29,1.176074959222802e-36,0.0,0.0,0.0,5.030661486926093e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.07960021918884e-41,0.0,0.0,0.0,1.401298464324817e-45,0.0,0.0,1.0381765216314598e-34,0.0,0.0,0.0,0.0,0.0,3.884665589816615e-40,0.0,0.0,0.0,0.0,0.0,0.0,1.401298464324817e-45,8.071479154510946e-42,0.0,1.6955711418330287e-43,0.0,2.6624670822171524e-44,0.0,4.2736621593380485e-33,0.0,0.0,4.90454462513686e-44,3.122441306654203e-29,3.914667389937809e-41,0.0,6.436553053368715e-35,0.0,1.955737669988594e-25,0.0,0.0,0.0,0.0,1.0,3.1183362471630523e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.813991166722752e-36,3.3921175873972274e-38,0.0,0.0,0.0,0.0,0.0,0.0,5.3277030144239486e-30,0.0,1.952952451242285e-37,0.0
68,0.0,1.0,0.0,0.0,2.5076507646317704e-29,0.0,0.0,5.204702756195236e-41,5.605193857299268e-45,5.132488227477806e-28,0.0,1.1550258644135878e-38,0.0,0.0,1.5931362240908845e-41,0.0,2.9119455896761847e-29,0.0,0.0,9.070517339184164e-36,0.0,1.1894081235342615e-40,0.0,0.0,0.0,0.0,4.5031821599518364e-21,0.0,0.0,1.401298464324817e-45,0.0,0.0,3.941242458830083e-34,0.0,0.0,0.0,0.0,2.1720126197034665e-42,0.0,0.0,0.0,2.8032956160639465e-38,0.0,0.0,0.0,0.0,0.0,5.4146004057279704e-36,5.880664323299874e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1210387714598537e-44,7.297552959383745e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.686649180349541e-42,0.0,9.714921993471092e-41,0.0,0.0,0.0,0.0,1.1221069709107657e-29,0.0,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0250498266536037e-40,0.0,0.0,1.7933050318366236e-23
70,0.0,0.0,0.0,0.0,8.576158197735994e-39,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,4.803651135705473e-42,2.8446358825793787e-43,0.0,1.2415734800568162e-33,0.0,0.0,5.744208045946393e-37,0.0,0.0,0.0,1.099361813499191e-31,8.360269073532322e-35,5.051281978120724e-34,4.8544202861495845e-33,1.2611686178923354e-44,0.0,1.401298464324817e-45,0.0,0.0,0.0,0.0,2.4808498329304845e-35,0.0,0.0,0.0,0.0,6.025583396596713e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.382207389352189e-44,0.0,0.0,6.954521744436541e-30,0.0,0.0,0.0,1.556655963330199e-36,2.710252434212898e-26,8.99777947838358e-40,1.5915351565174856e-37,0.0,0.0,0.0,0.0,1.0897157729779004e-33,1.6240326673418212e-31,0.0,0.0,8.588110005356196e-31,0.0,6.039231256221604e-34,0.0,0.0,1.0,3.7936281026866434e-33,4.402122741862234e-21,8.407790785948902e-45,0.0,0.0,0.0,1.0661318338620608e-38,1.2835893933215324e-42,0.0,2.2420031848939625e-29,0.0,0.0,0.0,0.0,0.0,0.0,1.6535321879032841e-43,4.0433253490318866e-31,0.0,0.0,4.203895392974451e-45,0.0,2.012250581785794e-40,0.0,0.0,1.6815581571897805e-44,0.0,0.0
74,0.0,8.525499856952187e-42,4.161856439044707e-43,5.638825020443064e-42,2.472729868849108e-38,6.728429864751183e-37,1.8551323532778577e-34,0.0,0.0,3.444336974670292e-39,0.0,1.005771425498277e-33,0.0,1.793662034335766e-43,9.235958178364869e-42,1.476916825237904e-24,0.0,5.605193857299268e-45,4.863576652458521e-33,7.1045832141268225e-43,0.0,0.0,3.4843953333505595e-38,1.707342048933357e-41,2.329166062281292e-34,0.0,0.0,0.0,1.0,1.7418675124524296e-31,1.766076404833603e-29,0.0,1.1630777253895982e-43,1.401298464324817e-45,0.0,3.0418407365359975e-34,4.203895392974451e-45,9.580257211049477e-41,1.0922652038374462e-36,2.802596928649634e-45,0.0,0.0,9.785834320408624e-25,3.0127916982983567e-43,2.5223372357846707e-44,0.0,0.0,0.0,0.0,1.8553191667660578e-42,0.0,0.0,6.123006192924755e-31,9.949219096706201e-44,0.0,0.0,2.1019476964872256e-44,7.239792794486436e-35,0.0,0.0,1.3507269100040983e-32,1.401298464324817e-45,2.3720577845750844e-38,0.0,8.407790785948902e-45,0.0,5.852726804332843e-28,1.9674230439120432e-42,0.0,0.0,3.589739626964335e-38,6.0448692992054e-37,3.392594028875098e-39,2.807591631696927e-35,0.0,0.0,0.0,1.428343524686286e-41,0.0,5.804183283907864e-38,4.946266100886527e-37,1.006446875572519e-33,0.0,0.0,0.0,0.0,8.407790785948902e-45,3.053905795241647e-40,5.831363429441294e-41,7.577816251052215e-33,0.0,3.015262748010347e-38,1.8677739075169768e-39,0.0,0.0,0.0,3.062138984238941e-38,0.0,0.0
